academic_integration,belonging,continue_study,curriculum_engagement,depression,emotional_exhaustion,engagement,grade,life_satisfaction,life_style,parents_engagement,participation,social_integration,stop_study,study_delay,study_motivation,study_point,study_stress,support_practical,support_socio,support_study,unnecess_stress,work_hour
966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0
-1.2136599523852644e-16,-3.760506973678584e-16,1.9308226515220113e-17,-2.482486266242586e-16,-1.1033272294411493e-17,-8.458842092382145e-17,-1.838878715735249e-18,1.0251748840224013e-16,9.194393578676245e-17,-2.6433881538694203e-16,2.6020133827653774e-16,1.3975478239587892e-16,2.1239049166742126e-16,-2.666374137816111e-17,3.8616453030440226e-17,-1.4711029725881991e-16,6.767073673905716e-16,-5.599385689413833e-16,7.355514862940996e-18,-1.985989012994069e-16,2.7950956479175784e-16,-4.0455331746175475e-17,-8.458842092382145e-17
0.6144743147931533,0.6998162845451504,0.06256395260874453,0.529780027148648,0.7866699078605035,0.6693340939151847,0.5104073871277547,0.23574519434960964,0.4431820381343843,0.37095470038033046,0.4274683701330254,0.6336672213125745,0.5778383540087207,0.22241121115727253,0.44077514285352043,0.6510840805329438,0.8812805856713185,0.5634802110979682,0.4577328084232354,0.7813540206146499,0.659895222587766,0.5999089159367769,0.2811821663732916
-2.2348102947383843,-2.9246188113303413,-0.4405992295627387,-2.335379006267309,-1.7160712111580663,-1.8940870161742662,-2.0823560455431496,-1.4843714038727223,-1.6654040068209626,-1.4452942980875474,-1.4084279347360362,-1.2121626169951742,-1.983461407292099,-0.3381628095484385,-1.1188217827976288,-2.836247328209182,-2.6342186696976935,-1.7274153972915458,-0.820681743523499,-1.704500342506015,-1.3647952062961228,-1.5882236144122426,-0.5992746644524831
-0.3768267734498959,-0.39345226144177137,-0.005909297630961277,-0.3451860408035644,-0.5948536327548394,-0.4770940204951732,-0.2988997918565781,-0.11228831578736143,-0.2608467607106538,-0.240235033425525,-0.2849633901864603,-0.49564631865755165,-0.3411353814110488,-0.14873681223496465,-0.3171372894559354,-0.4019826557768539,-0.5156693664634368,-0.3801545783810534,-0.3222140814935829,-0.5665136997886067,-0.47069342246751633,-0.4014735299303921,-0.1998717197270231
0.03175150783390235,0.10895340835194367,0.009759308702458086,0.05813513624355027,-0.10475245778572687,-0.021523915974901442,0.08731716112200427,0.024507217943371074,0.06841404624728475,0.07685433371202532,0.05065078730962902,-0.09936781003494866,0.08774958932400567,-0.07751891816202777,-0.06504882541082668,0.05990457931440063,-0.1407509999254164,-0.009115706651892763,-0.1441174790634604,-0.14437218423047726,-0.17942092244840036,0.03804066418014673,-0.04472151905693661
0.41473443630800866,0.42554205618569096,0.023797153733950083,0.33329710636382215,0.4778655450636191,0.4437646668111306,0.3381085867772148,0.1394941394820025,0.3174669471964785,0.2512226178639875,0.30033487752191834,0.4001359162165744,0.3727372774184138,0.0557234710002682,0.24395900338870574,0.43001140218500733,0.29923355439831245,0.36532661360850516,0.19018343715176006,0.4189822092323621,0.38470537863340803,0.42220406972248015,0.17976688717241127
1.762943488420071,1.4694903120998841,0.07485940764497545,1.2470032228268093,2.881338504096485,2.1987295431561034,1.291313558087035,0.6896210064193322,0.9305594937205253,0.8997659401980727,1.0973762790002688,2.087918308146944,1.22312399338792,0.9373089792199546,2.0213539627557138,2.0870499415236448,4.130755442102887,1.935891133251376,1.6353405429503798,2.8957494091337526,2.3009185419491205,1.4685548913302249,0.9295823838176441
