Behavior,Interventions,Negative_Outcomes,Participation,Positive_Outcomes,Response_to_Stress,Stressors,Wellbeing
-0.0591889948738713,-0.28949246061732425,-0.10094039298731117,-0.28496428029214105,0.06283274968320296,-0.09466211624689624,-0.1469595782700568,0.3371695219383204
-0.4689162174985527,-0.2622238535637216,0.49654651841953523,-0.9769538167461285,-0.15826256597616184,0.3346033894863576,-0.40043759773100973,-0.8498745316604484
-0.5643036231031228,-0.25950673981634276,0.3505179380492951,-0.8315438731827709,-0.09410228650974994,0.9505872119735237,-0.23439075192872783,-0.5101383934659154
-0.14489425705103454,-0.273111547636788,0.26644026016597344,-0.3289600773368955,-0.07612061086428701,0.34826234037166115,0.8221594633019698,-0.4099677474183454
-0.19373101395478165,-0.2520624209433976,0.7742744494805955,-0.2009188364101524,-0.17164407373379265,0.6751986030765609,0.9046508002299722,-0.9237306755742214
-0.2442056805930426,-0.2870556708696752,0.18648725876926697,-0.9073215440933908,-0.07601530996365835,-0.11230628342935967,0.012119463138722697,-0.40645854192966846
0.2967875059664302,-0.2731415630677788,-0.8628485797201533,0.9660759781277579,0.21443312458058317,-0.9900729408755234,-0.9673272364437573,1.1549441157574138
-0.30144968959571883,-0.2731172902300304,0.34518735909057474,-0.8187787002458724,-0.11675953199182942,0.26757535508984476,-0.14601489082580743,-0.6271345348224124
-0.4061377454984204,-0.2543625817594497,1.1711768925696735,-1.1081908668449072,-0.32327136557984437,1.537865229152248,0.3727139911943489,-1.7414400636425769
0.1780383589376544,-0.3082199341743119,-0.6715134915923922,0.04780614599397248,0.17183489570688493,-0.28740294176112613,0.4198525803453017,0.9222730102176255
0.4416226801259555,-0.2687968846504466,-1.2832576995410387,1.7049147052717082,0.34488436439206127,-0.6335991835573893,-0.8024796623681747,1.851427852291085
-0.3542719663612799,-0.2806403240114851,0.4690465256961318,-0.9085629432803755,-0.10776771225869386,-0.09439947643074764,0.8027362036027763,-0.5766550801665677
-0.4221038614716447,-0.2845617879088641,-0.21317578363468348,-0.7733932720664467,0.03924023891746642,-0.20792558687766227,-0.13909427210307723,0.211520300505466
-0.12190404967182045,-0.2912838340481303,-0.03022855167025229,-0.6409093866287203,0.016281863211151437,1.1978288203218244,-0.712684436884909,0.07955429071454745
0.017617879536183434,-0.28041955889814374,-0.44285563293331,0.12829362626435792,0.09370703755766863,-0.8105270943129068,-0.16947103229303484,0.507125607964233
-0.25433284735016404,0.02471090342327975,0.2907963967815892,-0.8141819542616098,-0.04809395001404748,-0.7237845777371175,-0.7861326744365327,-0.2529873540638361
-0.09024983170883871,-0.2664938676631815,0.6249877250273945,-0.6620049281114451,-0.1965344687049071,-0.0902832986843286,-0.5501190931177684,-1.0521613380289865
-0.3594882552248466,-0.278508195796191,0.36571227669358164,-1.1511904860031874,-0.10238834713800171,-0.40771880708542696,-1.3513041421359095,-0.5458369047514502
0.04770594586879828,-0.257849015649925,0.46351287957716614,0.16901920222011135,-0.09879214295794936,0.20949211884632524,0.36532770436659856,-0.5305206323162666
-0.15415341401450622,0.4347419335498979,0.2767556708225163,-0.9262402814619817,-0.09203816858971248,0.3183382927394651,-1.1401243179061384,-0.4950389369858055
0.3597510734064595,-0.3011756766615322,-0.663497210034651,0.4410711130361342,0.16273871125699135,-0.5953242912322996,0.3789262818416508,0.8755182549636675
0.14935944134863366,-0.2866857686168328,-0.26564496627563416,0.11847951478558238,0.06341375798825666,-0.1363352547749992,0.0872973078842394,0.34054818198499337
-0.07703257140294117,1.0125698831716117,-0.02990457218014475,0.07357720715033267,-0.007887318207458693,0.22212854071981658,0.8190902229613881,-0.04366891864811073
0.12621554136705182,-0.26749428002992204,0.4612467266976208,0.08110014704097379,-0.09333062536507786,0.41002102949382113,0.38183417231065375,-0.5025482694805925
0.20608387876606216,-0.2958751408786756,-0.24580126290101179,-0.13380246967679676,0.04509675392863943,-0.428197514423754,-0.3924728947653453,0.24429933107134172
0.05964827293633701,-0.25763947883757654,0.05165812438550743,0.4491664384573659,-0.038168726954814325,0.09100475991948986,0.8662828024586147,-0.20503307296758377
-0.2767820256633211,-0.2929057157902413,-0.8450934423770211,-0.3940244788173901,0.21404678145382694,-0.796429094066402,-1.449192683140688,1.151636386928807
0.3786231275042129,-0.2807122298160739,-0.35758237121161196,0.554579546367568,0.07321325735438555,-0.6445362963934085,-0.38723688238578036,0.39628904063135106
-0.771377148688653,-0.2279072066112463,1.7271108365764791,-1.496399873337303,-0.446600648960767,0.9319549138157115,-0.20687401332164757,-2.398179924502043
-0.07803198326619398,-0.3009607088522893,-0.30101265114943354,-0.5743443040641307,0.06804434587311137,-0.37970203173267447,-0.24959052961784045,0.366908205505295
-0.9706302200433277,-0.17094561542444853,2.2684233418022917,-0.6286657557844104,-0.5729333162878987,1.2461502516291467,1.5164802691839165,-3.0768911625912216
-0.23837265712711475,-0.2704366912668933,0.28698130055695703,-0.6142474828841413,-0.10986462013837206,-0.27704999729301405,0.06522824027479102,-0.5867192060062294
-0.050145444190969446,-0.3012096932982341,-0.04054540056602196,-0.5385338315539152,0.06095316040758536,-0.12383837355166616,-0.0862727593321504,0.32728805593627364
-0.2710704048193411,-0.28042681610287834,0.5769650886005786,-1.056626584425337,-0.12761658235291795,-0.4940746846858865,-0.7219818025131033,-0.6804199628106296
-0.3076499772290613,-0.2740703113878107,0.10369572426911544,-0.5258119842084858,-0.04859541237372711,0.08430183389280566,0.6605064337618578,-0.2608408453889659
-0.24119226178903141,0.04621326760952216,0.6822252488699103,-0.5148051426362463,-0.15328932728968347,0.15326093532132679,0.015552125533787375,-0.8220757178419689
-0.051968890714483296,0.01789332719195058,0.15432464398148538,-0.3479250914798899,-0.0020315655071090344,-0.3411729277347689,0.5374993513311952,-0.008700428644326408
0.2813483017477114,-0.28321409645811246,-0.8445332237593739,0.9988782809705468,0.23346030200570145,-0.7857290394629066,0.665398318553319,1.255556663188135
0.1425078827626869,-0.28675083703366333,-0.22226584419729756,0.06312380335647161,0.05336700127168159,0.33925196380225175,-0.003989832362043311,0.28369144002608504
0.14417653820743093,-0.16933786376650894,-0.017115649888769457,0.47969949632304987,0.054383388411586964,-0.009137577669139807,1.020310317119245,0.2913635448819454
-0.276970552439312,-0.2838034556467197,-0.2563060093726328,-0.5471931956609568,0.03847165267460395,-0.5852003063649359,-0.1438924371239938,0.20981588890722325
-0.25789951140667267,-0.2782185558454918,0.43029502934766817,-0.99346680378593,-0.0986463317215015,-0.38479614145011476,-1.4145313806236728,-0.525939346896116
-0.028139670919795412,-0.27259254319489556,-0.6095337590408305,0.3921705892059242,0.14524749840531548,-0.6760064113362301,-0.23480078659236092,0.7823423458982184
-0.05788858209880465,-0.31426974955224407,-0.7322638799052901,-0.40273626124148665,0.17335032217834678,-1.0200362487167425,0.6225211377507605,0.9350753157532212
0.1192540835056588,-0.25758471008862516,0.22732980461693586,0.5451609478651527,-0.014945835603573099,0.07148209447844578,0.4058398347076748,-0.08051460471112293
0.1784470797472284,-0.2939517272138099,-0.2143023066546994,-0.16953272376961515,0.03712197962823638,-0.3447019187085465,-0.49916222374540187,0.20104845774711144
0.3090859156778871,-0.24712486554701096,-0.0640826283180429,1.3005148240917652,0.05060442987144298,-0.13396744204937594,0.6531661824657902,0.271919758423083
-0.28968257407663867,0.03355817174892384,0.6426656420146317,-0.9895359315617132,-0.1944775822412268,0.04119937198158141,0.12118651690852111,-1.0419843884284488
0.00900654659746758,-0.2785881483780962,-0.06932989715576898,-0.3024534989099359,-0.0031818698560479586,-0.9985988381019324,-1.3145500090661861,-0.010658056987174369
-0.2040784815678598,-0.25061783741535393,-0.18904978751085721,0.4586282670771862,0.03873843697455703,0.2332816563408302,0.8268073005712071,0.20601104221182887
0.153278627606648,0.305122541532284,-0.8944392816713758,1.215656308201841,0.23331686027477672,-0.43931027469493933,-0.08774507095174511,1.2525731007011522
0.2413671972755278,-0.282873882087466,-0.2285150887252767,0.18845594793164322,0.04655010840073992,-0.1257382380416645,-0.626778561217102,0.25015012605817954
0.07353963376841355,-0.27569512613460523,-0.1523595975752503,0.1854718998145679,0.035409557713399153,0.4419819308663542,0.1714503939953982,0.18684531177653607
0.19215810521694654,-0.2619604872321921,-0.6786122654072844,0.9413190576975508,0.1568547964212711,-0.9088056583682921,-0.613365538636989,0.846005605237182
0.151081667209636,-0.28434450225835173,-0.16166052825362343,-0.07135866865134188,0.029467841180290333,-0.011505252682811662,-0.9223192254449266,0.15791833040060954
0.04341031166911713,-0.08956487443126226,0.9321819125391815,0.17607422316358257,-0.21809257910171032,0.45015408273689217,0.5922814706420043,-1.1710934424408386
0.2080701239546705,-0.20492754865399543,-0.8025782483911872,0.15066268564265073,0.20039951341360063,-0.7609977931461391,0.6141906596100832,1.0783081021969148
0.0942873290444679,0.7483005268108203,-0.38647811620026484,0.48972220884173767,0.09617628611855134,-0.5536697592651896,0.6066961954983459,0.5187096558367932
-0.1809422013106592,-0.1002034582831216,-0.10567024285645887,0.10884626752388327,0.002991951865250697,-0.4242217344476372,-0.7014009392354719,0.018739153116769103
-0.03438511204394712,-0.24421332610147928,0.5989014898265081,0.4679893774704236,-0.07145613667262019,1.4327297879515888,0.5115940967480754,-0.39191720377975825
-0.6650286374817759,1.0194238086045262,0.07746796379622278,-0.6066979185754016,0.018030458191359178,-0.025733297541007283,0.3897555905803234,0.09674486753097788
0.2341641200014286,-0.29688357867538107,-0.6462696038541291,0.4078020452569384,0.16337948158585835,-0.2987851082923474,0.7324423113366123,0.8770542923470366
0.015069407722696937,-0.27853771581736075,0.03626787675170062,-0.06923919303934412,-0.014865160169206026,0.0473028984416054,0.5433337763641393,-0.07992784930062813
-0.40272710991270955,-0.2885435484493727,-0.1016604487323729,-0.9950213915579835,0.011627692748770846,-0.03158455403211413,-0.6602816129976568,0.06248581287956512
-0.2522794547888072,-0.23178394397067037,0.17619436511613262,0.41158051653541516,-0.062342123021030815,-0.2819816468214843,0.13715841925053995,-0.3321329829082109
0.05167701433530669,-0.2530137312707418,0.17530571038998843,0.4940191274558332,-0.05920925415784961,0.6153102255954921,0.9760982698755369,-0.3210895808714169
-0.20243881337349445,-0.29900833285120954,-0.14794398639264372,-0.7486440697903927,0.018936925362541213,-0.21258188116853394,0.5717684668799965,0.10279519241378221
-0.04787048195058485,-0.2875510656286656,-0.5483324021637181,-0.06828888622664753,0.12545322922612023,-0.815457445277443,-0.4234498151388859,0.677205899448456
0.27669115249961385,-0.3188049339063316,-0.7170193096223634,-0.17582689584910316,0.18472392095784718,-0.37310325036712255,-0.7565062771541073,0.9918612116522993
0.2477722796603372,-0.23860150585779927,-0.05760369140117172,1.1155263749876898,0.0010615313940942617,-0.2206826672004294,-0.3342728710519267,0.007097283828647605
0.05667002210438832,-0.29019208838477795,-0.3401050282721072,-0.04773590725143517,0.10442076944483858,0.3726628514650361,-0.46781276821496687,0.5569477627158035
-0.05319873987244472,-0.15226296689488517,-0.3085006423437724,0.42859468541761947,0.06898033326214814,-0.14627299734323818,-0.41851291929435663,0.3704291410215328
0.09309352279616911,-0.29634566839537146,-0.43742674474083687,-0.24019306962873843,0.11018511752939453,-0.09293135822328003,-1.3415795781916862,0.5908018425024295
-0.3394181857836376,-0.2548186154007238,1.2233094829892532,-1.052724452379689,-0.362692410649822,0.9023659827383566,1.0234996571019774,-1.9485354746046837
0.20927152734869048,-0.3205925746090452,-0.40846261568941555,-0.6469885696675597,0.09837595565689594,-0.2192753096826794,-1.2144038318768606,0.5283538810261605
-0.33131735537692064,1.2472166663483195,-0.003485895881648826,-0.7960406231330697,-0.031657568382308376,-0.6417815626539558,-0.7207423440998759,-0.16547010461914535
-0.3243216964686704,-0.2869632739935666,-0.38459276596054215,-0.46737751023884266,0.09038946254246227,-0.09108722533931124,0.2899691740605581,0.48475444439084026
0.10361951596289676,-0.3009294208200691,-0.18154460742210876,-0.3028806799014818,0.05856818062878666,-0.6560089355135863,0.0011216825228652638,0.3179159173846102
-0.6885489226706869,-0.2306099155146758,1.5940020388602312,-1.1144103762490154,-0.3784319451860381,1.9841583801420735,0.5938552620468176,-2.039762082964176
-0.20868628719205717,-0.2918776420561995,-0.40890283108097236,-0.6849849321567545,0.07554760616763168,-1.2824490730618585,-1.3382383578848998,0.412872209546145
-0.35554771919416606,-0.27756261970753116,0.16304224276702817,-0.7751013751105624,-0.04759027120577275,0.5597005392961423,-0.0718302480924049,-0.2584967905616269
0.055355582510518975,-0.3065779219007678,-0.5868342982337569,-0.3121328159031522,0.14373019825552336,-0.5009145152535807,-0.521847339632246,0.7730952681439494
0.17357994877685656,-0.28697714903739,-0.7599517517804619,0.4762737827601735,0.19435905440383117,-0.4909387925948974,-0.46327417187802666,1.0442254046365802
0.44308316064723163,-0.2532971985567798,-1.1804454405393443,2.085761996683681,0.30396825722946297,-1.071723809624001,0.26660270410974807,1.6350619924275005
-0.3338540211109491,-0.2026733166821545,0.4627316014118097,0.6517745324432389,-0.14661860385646153,0.6304521670137568,-0.21257239426578356,-0.7893953827147553
0.22183127043804474,-0.3175934593914298,-0.4437070389716893,-0.2898570318378133,0.12020983308526612,0.2778201976907091,0.23336973346699041,0.6421285079039878
-0.22732333793391835,0.0077870206120119745,-0.2474682866104616,-0.8682306848072598,0.04278115180649256,-0.5796373058044697,-0.6868178767642048,0.23286418685504806
-0.21048499585026703,0.056920225354032516,1.2789762760014618,-0.6858126245717946,-0.32028215392922715,0.4259132205278058,0.4150250876145134,-1.718317816348665
-0.09566484736623693,0.13607805004204065,-0.05692219057740555,0.0015780991354512608,0.03522366845681557,1.1222353814803572,0.8609355921265509,0.18149963355302123
-0.43551227644477664,-0.046689400303001394,0.45357738696403493,-0.6789818117033448,-0.15436307571675945,-0.028815250514078627,0.6358313916897984,-0.8266629534413084
-0.07145507722475064,-0.16747200290654385,-0.2625495802463984,0.06412887258170974,0.05761428117903733,-0.49337154815889067,-0.08075284327589771,0.3117663424146402
-0.05659294651282076,-0.3199507341260195,-0.634099989080589,-0.5161567889322694,0.16576197370105927,-0.37209771796545,0.9003897382250408,0.8902849390927461
-0.2335049375023983,-0.29527147427272205,-0.10808846307567865,-0.9026288644080149,0.007252277223844139,-0.33016037702144396,-0.5623676156965518,0.040958138145322565
-0.2353006100508679,0.7705336705909454,0.07442627855412454,-0.0589367652393733,-0.05201085571563213,-0.387424261012535,-0.24790878131430283,-0.27611919062500245
-0.3058250685868624,-0.29917932825933125,-0.11092434507474325,-0.8375303770638824,0.06230856371861193,-0.6187375146721005,0.08108263338264399,0.3377129768637488
0.22145019749008865,-0.26706993836878823,-0.05635306752992886,0.5998776108499939,0.017345383160859873,0.2626915296921051,0.5741505022765692,0.09123089041696453
-0.37518061308666795,-0.2630009342501256,0.02822055700438897,-0.27719405231152106,-0.027037546741079832,0.09645904812297523,0.8455342184295525,-0.1454436832228292
0.07578339708516224,-0.2793805011717523,-0.5374914640548343,0.5117237813033899,0.14591111347014196,-0.17080736886291215,0.637992880391105,0.7826664512928154
-0.004262559942377564,-0.24341628182585806,0.7823995171083111,0.10119769253301225,-0.18610162884073234,0.5591776720598793,-0.015188337833025756,-1.000430791214355
-0.10880853505683152,-0.29485277709989843,-0.5607885610321253,-0.3083614393788072,0.13069524580081815,-0.7333478316657612,-0.4198491264614892,0.7047597492172617
0.2929050980872918,-0.31581732200169366,-0.6001051138647182,-0.16897342172012841,0.126475201192927,-1.2652998731569611,-0.07471226801797082,0.6855566719001365
0.1535730989249906,-0.3367347241286561,-1.0987766460685688,-0.6595518211915792,0.2768263840191426,-1.4348530980094827,-2.0263278444887107,1.4919983752217956
0.030801075248044096,-0.2941688491037109,-0.4365380643136101,-0.23920738235795946,0.10436046065546756,-0.27820269217186433,-0.9122247245400963,0.5607867544427023
0.2895414212022558,-0.3023615504946907,-0.13888929913302794,-0.3169958282961538,0.008344213853507476,-0.7171211165634601,-0.6925667596603704,0.0492815725933351
-0.10085762565052803,-0.3038972051603628,-0.47859984084794904,-0.6256885099896787,0.11382546296414686,-0.5050677662872987,-0.9118857065712658,0.6129368406169204
0.08353716775768394,-0.29907155255131523,-0.5472126339211356,-0.1944211590016569,0.13838472777840316,-0.18775548243683382,-1.0911055541885832,0.7424596747381127
-0.11438950377338597,-0.26478945653197605,1.3386602433569388,-0.9872918263525359,-0.3536516776763426,0.27608276780084196,0.5810668103527061,-1.896103864674786
-0.005388534047367832,-0.3117365941117788,-0.5527777777035379,-0.545819091898951,0.16461498855715706,-0.08891572404720982,-1.175151481901818,0.8823302621789093
0.11116971030411649,0.7414279589250647,0.0566992961758932,-0.08335316785743219,0.016973363543062225,-0.8562310209281884,-0.7836827380908897,0.09639324586879194
0.5298469832048915,-0.27502382650096036,-0.42383220563430246,1.0225575426326614,0.09145527823860944,-0.6227013891318558,0.04175323615245663,0.4938629651637916
-0.017170391570134003,-0.305132728847333,-0.3669341445344485,-0.4856219526124925,0.0798847011414866,-0.41399546103062046,0.17377824999818658,0.430550469322708
0.008034962816990232,-0.26986625788361474,1.0417117004141427,-0.8240754948008626,-0.26571704438125265,0.18483262127701172,-0.6468175487617014,-1.4244976936068565
-0.121033898685728,-0.2554127658572214,1.1461608441014826,-0.5105945189327206,-0.26702866141059944,1.563138910673324,0.5961617659429166,-1.4403371238770664
0.21774227319952377,-0.290760225085654,0.23728699193394664,-0.007870843359509383,0.02428698398282747,0.9248066356376805,0.006747391877729658,0.12417966526182411
-0.019798003379423612,-0.231759632307724,-0.21528522884888313,1.3648136248298126,0.09273132912311066,0.004285190842603259,1.0861054756535418,0.4966888038454673
0.21130680099227983,-0.30864473068477216,-0.48437179446135037,-0.3466623560202149,0.11694715502417108,-0.4286834159564811,-1.464600922881953,0.6291697637502525
-0.09079708247465801,-0.2626884015400247,-0.07426099204264158,0.2682869639004801,0.06097105791469826,0.12636224729225787,-0.22686880256228448,0.32578398678509046
0.05280264161609316,-0.29353316626977854,-0.6175587594007199,-0.02115969785151295,0.14722350842234389,-0.7650958549634873,-0.636798273555762,0.7934965544173043
0.05340205852196944,-0.26528109463810634,0.08353192298999579,0.44618237652925785,0.006817901130001802,-0.10491664052741145,1.1697280611938412,0.0371910510797413
0.48651187775246685,-0.2838362636389504,-1.078699010548641,1.3599535261794538,0.28560982077012775,-0.5290441663158509,0.05068826246616531,1.5332546320918734
-0.03504736353407778,-0.28429697092690775,-0.12143038851413568,-0.3067203235062701,0.025971112897761994,-0.3166994814399152,-0.5920956647930626,0.14113967402898187
0.007499710660425318,-0.3193504120379197,-1.0866309599743555,-0.20049037983366347,0.2753372589449897,-1.1673799452356761,-0.04084221527795062,1.482311474699702
0.1860755817423172,-0.30215187843403124,-0.792151239528649,0.21717913017630908,0.20645735743207783,-0.30993994001061786,-0.21937390458763595,1.1078726561412795
0.03409720114207837,-0.3026247337364527,-0.8993146514242993,-0.0693003775499661,0.22479007495472803,-1.0088147109217411,-1.0113831600060323,1.2105410608816891
0.09440077333757912,-0.29003412647448756,-0.4919523279133342,0.11623744398940339,0.11245620744092877,-0.5938976171649428,0.10832739103303934,0.6061704439143663
-0.020143322112945006,-0.2988017598175927,-0.14107070256277332,-0.505493817554048,0.015811061603460352,-0.25940219156792654,0.44286836332922386,0.08635087280452858
0.28680602231054597,-0.2527986944588303,-0.6875641796149115,1.476257113659349,0.190597698148934,-0.2995117845581772,-0.02985657417971055,1.022853563194574
-0.07825971185440239,0.7706011920811686,0.7553307280507959,-0.2386114436523843,-0.1707843319700164,0.09469857167243356,-0.550273951497487,-0.915413385257458
0.1984784764279477,-0.26698377266530826,-0.5345981609947423,0.9357777838540557,0.13164427343497764,-0.23374537832203623,0.667848951453323,0.7066484576773897
0.20648135105357235,-0.2979608697810695,-0.5988930133202905,0.23341707559200886,0.15116961587732025,-0.2435226832069899,0.22130236352645039,0.8112986537925826
0.1367865859650843,-0.2929587549895136,-0.9188769198389544,0.505353573790948,0.23704503653858067,-0.5939936214658438,0.16690806391251245,1.273532251554255
0.0555014731195258,-0.2619339055401678,-0.42835054079063317,0.6539695297315995,0.09244543728633914,-0.640879053610798,0.183274357006046,0.49928300030326866
0.13709807189313894,-0.3226102529192647,-0.7551346242274302,-0.2823637127992109,0.1855800251225651,-0.7371037324219251,0.5479172007191764,0.9987745852934298
0.333576704153705,-0.2637569011586186,-0.9949548130835759,1.475888271335739,0.26209318055201736,-0.4793210996582998,-0.30459843467325864,1.406969575345017
-0.07764323693923814,-0.2706244723998119,-0.37603705203562,0.1696198014141257,0.08585084430288648,-0.2735575295145082,-0.3164826436872956,0.46161012243258615
-0.0289875184760906,0.11308639855439329,-0.4464383957851106,-0.4177561554990614,0.10338514511327057,-0.40539967884257067,-0.5664187935088087,0.5563758439879596
-0.28248080659996044,-0.2892108060970314,-0.34180817587954593,-0.5578769404193209,0.06940266697325981,-0.544861622660888,0.040769021069198,0.37524019724336366
0.21011288830462238,-0.3098296607557187,-0.5118914371548198,-0.2980260052237469,0.11273855497129848,-0.9843158500297596,-0.8147451253037963,0.6101794163527234
0.026284273081865317,-0.29398377966912204,-0.33582849171257534,-0.2501276575768099,0.08052911639140292,0.0529983280573727,-0.4445410828706624,0.4310160387227828
-0.032044200827836544,-0.27246677377812245,0.16259650903262157,0.021738321933661542,-0.012870455586069363,0.08131979575690318,0.6434259996240628,-0.06946072115129409
-0.013972516376376198,-0.30993274892037737,-0.2959567484447425,-0.6731485055842557,0.06318896929219164,-0.20558193163298066,-0.04167469316173644,0.33978690531776845
0.18397622277316095,-0.2711618778738435,-0.3068758831215743,0.6288598581058715,0.07169298747011221,0.0865943829398459,0.6405116820218226,0.38347040004021693
-0.07538272439459948,0.12909796409579055,-0.5917963708801555,-0.01057035649194793,0.13663076619321157,-0.8342970872723331,-0.5398756783053253,0.737198949958521
-0.08489709760205755,-0.31902934141805284,-0.6641491305255354,-0.6450701906629237,0.18006531837409023,-0.5450719306162239,-0.1965100789826042,0.9680070385956627
-0.026471729533587007,-0.30142865417882625,-0.05106095599900806,-0.8230336458736218,-0.010654486657797002,-0.3938634368652947,-0.7450733018524767,-0.05455224838205641
0.07681725070514367,-0.2411760356595828,0.1277949894490753,0.580744164439575,-0.06311731609774929,-0.331702865297713,-0.5279805449916066,-0.33596736347656453
0.15458677670342147,-0.27073985199374506,-0.4420029043777034,0.6087902481225793,0.10359710261561017,-0.2985899681509413,0.0260881639382049,0.5568281890097522
0.08716244868818945,-0.3018407992855964,-0.16237372341552048,-0.598080906586421,0.02130991632795065,-0.39739561967377446,-0.9639287588479475,0.11668795325278047
0.18269102565956197,-0.3027137930419751,-0.21526489045919694,-0.1623948360147005,0.06067941548222666,0.8420416469641834,0.4268791690923477,0.3196453053154693
